place_id,지점명,누적_리뷰수,월평균_리뷰수,일평균_리뷰수,브랜드,분석기준,분석개월수
1599677441,의정부민락점,211,17.583333333333332,0.5780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12
1609018605,,20,1.6666666666666667,0.0547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12
1310839658,,37,3.0833333333333335,0.10136986301369863,역전할머니,최근 1년 누적 리뷰수 기준,12
1604387325,오산시청점,23,1.9166666666666667,0.06301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12
1365525277,호수공원점,144,12.0,0.39452054794520547,역전할머니,최근 1년 누적 리뷰수 기준,12
1047858386,동삭점,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12
1031083325,,186,15.5,0.5095890410958904,역전할머니,최근 1년 누적 리뷰수 기준,12
1942532632,일산웨스턴돔점,223,18.583333333333332,0.6109589041095891,역전할머니,최근 1년 누적 리뷰수 기준,12
1924330846,경기광주쌍령점,527,43.916666666666664,1.4438356164383561,역전할머니,최근 1년 누적 리뷰수 기준,12
1231800684,,291,24.25,0.7972602739726027,역전할머니,최근 1년 누적 리뷰수 기준,12
1131916454,합정점,87,7.25,0.23835616438356164,역전할머니,최근 1년 누적 리뷰수 기준,12
1486532406,,45,3.75,0.1232876712328767,역전할머니,최근 1년 누적 리뷰수 기준,12
1032543682,마을점,38,3.1666666666666665,0.10410958904109589,역전할머니,최근 1년 누적 리뷰수 기준,12
1283663444,,216,18.0,0.5917808219178082,역전할머니,최근 1년 누적 리뷰수 기준,12
1502886652,사거리점,276,23.0,0.7561643835616438,역전할머니,최근 1년 누적 리뷰수 기준,12
1347315519,화성봉담2지구점,93,7.75,0.2547945205479452,역전할머니,최근 1년 누적 리뷰수 기준,12
1094108498,천동점,135,11.25,0.3698630136986301,역전할머니,최근 1년 누적 리뷰수 기준,12
1315467654,탑동점,172,14.333333333333334,0.4712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12
1201225994,구청점,235,19.583333333333332,0.6438356164383562,역전할머니,최근 1년 누적 리뷰수 기준,12
1095389920,안산한양대점,65,5.416666666666667,0.1780821917808219,역전할머니,최근 1년 누적 리뷰수 기준,12
1529303622,,86,7.166666666666667,0.2356164383561644,역전할머니,최근 1년 누적 리뷰수 기준,12
1275359715,,127,10.583333333333334,0.34794520547945207,역전할머니,최근 1년 누적 리뷰수 기준,12
1856141633,오정점,115,9.583333333333334,0.3150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12
1326128647,운양점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1329344968,위례점,24,2.0,0.06575342465753424,역전할머니,최근 1년 누적 리뷰수 기준,12
1345961322,,610,50.833333333333336,1.6712328767123288,역전할머니,최근 1년 누적 리뷰수 기준,12
1416268607,시청역점,157,13.083333333333334,0.4301369863013699,역전할머니,최근 1년 누적 리뷰수 기준,12
1715463219,상동점,290,24.166666666666668,0.7945205479452054,역전할머니,최근 1년 누적 리뷰수 기준,12
1970770706,,75,6.25,0.2054794520547945,역전할머니,최근 1년 누적 리뷰수 기준,12
1047538304,마석점,174,14.5,0.4767123287671233,역전할머니,최근 1년 누적 리뷰수 기준,12
1203738762,산본점,261,21.75,0.7150684931506849,역전할머니,최근 1년 누적 리뷰수 기준,12
1085628828,하남감일점,80,6.666666666666667,0.2191780821917808,역전할머니,최근 1년 누적 리뷰수 기준,12
1292391064,,58,4.833333333333333,0.1589041095890411,역전할머니,최근 1년 누적 리뷰수 기준,12
