place_id,월평균_리뷰수_log,요리주점_밀도,요리주점_밀도_log,brand_type,요리주점_존재
1429059026,3.1918471524802814,0.0,0.0,경쟁사,0
1341070762,0.2876820724517809,0.0016105653084232,0.0016092697389964,경쟁사,1
1675941778,1.041453874828161,0.0,0.0,경쟁사,0
1539758577,3.2739951240892804,0.004760046077246,0.00474875288116,경쟁사,1
1130662963,3.7784916128036232,0.007230657989877,0.0072046421150474,경쟁사,1
1152966956,1.8055527913603908,0.019136466929793,0.0189556676778979,경쟁사,1
1855730149,2.89499070375246,0.0040018335673799,0.0039938475302004,경쟁사,1
1934587126,3.056356895370426,0.0,0.0,경쟁사,0
1563654697,3.624340932976365,0.0071692296662723,0.0071436529102721,경쟁사,1
1095843436,2.1498223384416355,0.0002015121471522,0.0002014918463066,경쟁사,1
1718262211,1.8191584434161692,0.019136466929793,0.0189556676778979,경쟁사,1
1221164706,3.5950265453075896,0.0,0.0,경쟁사,0
1671462839,2.772588722239781,0.0234192037470726,0.0231491818669655,경쟁사,1
1140050388,2.793208009442517,0.0216328473153636,0.0214021780338707,경쟁사,1
1827234611,3.3469758274955166,0.0,0.0,경쟁사,0
1003306910,3.0122615755052013,0.0163508901015799,0.0162186538049858,경쟁사,1
1401517138,2.100060828882572,0.0,0.0,경쟁사,0
1496785057,2.633087162628754,0.0,0.0,경쟁사,0
1316989193,2.302585092994046,0.0030936525982814,0.0030888771016986,경쟁사,1
1528813980,0.5596157879354227,0.0,0.0,경쟁사,0
1529376857,2.6855773452501515,0.0017420995784119,0.0017405838830142,경쟁사,1
1306011169,1.276293465905562,0.007230657989877,0.0072046421150474,경쟁사,1
1350593533,2.9222651216721185,0.0163508901015799,0.0162186538049858,경쟁사,1
1185584557,2.03688192726104,0.0,0.0,경쟁사,0
1728053017,1.203972804325936,0.0,0.0,경쟁사,0
1934619685,0.2876820724517809,0.0027204558494747,0.0027167621070524,경쟁사,1
1667394356,0.7731898882334818,0.0030936525982814,0.0030888771016986,경쟁사,1
1166525407,1.8718021769015916,0.0,0.0,경쟁사,0
1599677441,2.9222651216721185,0.0163508901015799,0.0162186538049858,경쟁사,1
1609018605,0.9808292530117262,0.004760046077246,0.00474875288116,경쟁사,1
1310839658,1.4069136483226263,0.0,0.0,경쟁사,0
1604387325,1.0704414117014134,0.0234192037470726,0.0231491818669655,경쟁사,1
1365525277,2.5649493574615367,0.019136466929793,0.0189556676778979,경쟁사,1
1047858386,2.100060828882572,0.0058183933961234,0.0058015319181278,경쟁사,1
1031083325,2.803360380906535,0.0163508901015799,0.0162186538049858,경쟁사,1
1942532632,2.9746788643561586,0.0,0.0,경쟁사,0
1924330846,3.804808921120997,0.0030936525982814,0.0030888771016986,경쟁사,1
1231800684,3.228826155721369,0.0163508901015799,0.0162186538049858,경쟁사,1
1131916454,2.110213200346589,0.0058183933961234,0.0058015319181278,경쟁사,1
1486532406,1.55814461804655,0.0,0.0,경쟁사,0
1032543682,1.4271163556401456,0.0320336811275855,0.0315313032783401,경쟁사,1
